islem_id,zaman_damgasi,kullanici_id,tutar,alici_adi,kategori,sehir,ulke,cihaz_id,ip_adresi,hesap_yasi_gun,is_fraud,islem_kanali,kullanici_ortalama_harcama,dolandiricilik_mi
a701e867-b962,2026-04-10 00:29:46,USR-0209,215.24,Petrol Ofisi,Yakıt,İzmir,Türkiye,9c7c7377,61.142.139.170,1471,0,Hızlı QR,247.94,0
478d365f-c209,2026-04-12 09:32:11,USR-0222,248.36,Yemeksepeti,Gıda,Ankara,Türkiye,c1581092,67.159.73.112,568,0,Hızlı QR,269.7,0
b4437813-d6bf,2026-04-29 21:53:45,USR-0380,106.53,Starbucks,Gıda,Bursa,Türkiye,9f64eeed,124.220.64.240,305,0,Web Sitesi,56.91,0
c7e166e3-ff71,2026-04-13 15:22:29,USR-0137,403.24,Opet,Yakıt,Adana,Türkiye,e0ccedc5,113.52.92.82,1127,0,Mobil Uygulama,456.77,0
9dba68ea-b6ef,2026-04-08 18:47:31,USR-0470,460.48,Uber,Ulaşım,İzmir,Türkiye,e9ff1cae,41.62.141.67,235,0,Mobil Uygulama,409.33,0
f3be0191-8b42,2026-04-12 21:28:33,USR-0196,9161.37,Turkish Airlines,Ulaşım,Ankara,Türkiye,91b0e1d9,31.48.125.248,1435,1,Mobil Uygulama,411.85,1
41797153-fba3,2026-04-13 05:25:39,USR-0326,279.71,Burger King,Gıda,Bursa,Türkiye,40a26c60,221.5.28.75,91,1,Hızlı QR,86.2,1
14003cbc-5f89,2026-04-15 19:56:57,USR-0474,250.97,Burger King,Gıda,Ankara,Türkiye,c1101266,199.152.219.49,269,0,Mobil Uygulama,169.42,0
43d8015f-0394,2026-04-12 21:25:23,USR-0206,383.49,Getir Yemek,Gıda,İzmir,Türkiye,3c20592f,173.182.61.186,1730,0,API,388.3,0
8898010d-1b9e,2026-04-14 06:19:23,USR-0139,6549.62,Amazon,Alışveriş,Antalya,Türkiye,27cb6f2a,172.105.182.138,271,1,Mobil Uygulama,116.64,1
869d7b01-61f0,2026-04-07 14:46:13,USR-0480,266.34,Martı,Ulaşım,Adana,Türkiye,bfbf397b,28.53.26.200,948,0,API,284.65,0
26392221-0312,2026-04-16 08:05:48,USR-0026,305.95,BiTaksi,Ulaşım,Adana,Türkiye,ab9099a4,7.150.214.60,1257,0,Web Sitesi,341.62,0
26c53162-ee12,2026-04-14 03:20:42,USR-0238,186.18,BIM,Market,Adana,Türkiye,c51155ff,177.4.124.65,73,1,Hızlı QR,68.12,1
3c87b498-cadc,2026-05-04 18:10:54,USR-0063,205.96,Yemeksepeti,Gıda,Adana,Türkiye,7d154385,58.128.176.120,151,0,Mobil Uygulama,268.7,0
3253f9fa-5c42,2026-04-12 11:23:26,USR-0023,258.56,Shell,Yakıt,Bursa,Türkiye,ddd1dfb2,33.254.206.247,1718,0,Web Sitesi,254.03,0
9adbb8f1-79cd,2026-04-06 09:05:46,USR-0195,405.41,Steam,Eğlence,Ankara,Türkiye,bf85bf0e,35.213.239.29,458,0,Mobil Uygulama,400.29,0
5562c4f4-22f5,2026-04-10 13:03:51,USR-0215,209.49,BIM,Market,Antalya,Türkiye,f737e8bc,93.135.126.95,137,0,Hızlı QR,259.67,0
30838073-16e7,2026-04-16 09:20:59,USR-0205,300.43,Martı,Ulaşım,Adana,Türkiye,17e8392a,177.27.128.189,931,0,Mobil Uygulama,437.67,0
1bf1b7e1-17f1,2026-04-27 19:28:28,USR-0325,307.51,MediaMarkt,Teknoloji,İzmir,Türkiye,5738811d,103.133.207.153,1021,0,API,275.21,0
78fd3b16-8262,2026-05-03 09:20:36,USR-0049,442.05,Hepsiburada,Alışveriş,Adana,Türkiye,405cacec,220.121.161.150,1547,0,Hızlı QR,448.15,0
06633c73-1eb5,2026-04-29 22:54:18,USR-0252,458.33,Teknosa,Teknoloji,İstanbul,Türkiye,a9ba5a27,164.15.234.148,1169,0,API,408.3,0
c6026414-b5be,2026-04-21 05:53:16,USR-0315,383.46,Samsung,Teknoloji,Adana,Türkiye,96ef2ad6,126.208.165.128,155,1,Mobil Uygulama,436.82,1
91c96744-1c67,2026-04-11 07:48:58,USR-0071,375.25,Migros,Market,Antalya,Türkiye,2a45c2ab,105.24.45.101,517,0,Mobil Uygulama,253.17,0
41bff5b9-746c,2026-04-28 21:40:38,USR-0285,48.52,Amazon,Alışveriş,Ankara,Türkiye,75b17a55,58.13.79.31,1522,0,Hızlı QR,136.19,0
d336a508-250b,2026-04-08 12:08:48,USR-0229,510.44,Netflix,Eğlence,İstanbul,Türkiye,7c0e8cd8,116.211.21.183,287,0,Web Sitesi,339.24,0
e70320bd-ee40,2026-04-20 03:00:02,USR-0370,295.02,Martı,Ulaşım,Bursa,Türkiye,5230dfbd,87.19.47.45,1790,0,Hızlı QR,469.78,0
03f10ab7-65b6,2026-04-12 21:30:24,USR-0158,382.14,Netflix,Eğlence,İzmir,Türkiye,dfed2c43,75.150.224.40,828,0,Hızlı QR,338.67,0
c15d3abb-4516,2026-04-16 07:35:09,USR-0186,248.38,Yemeksepeti,Gıda,Antalya,Türkiye,f0b5156b,65.22.209.54,1686,0,API,200.83,0
d2c351c2-bded,2026-05-04 05:06:51,USR-0048,276.57,Turkish Airlines,Ulaşım,İstanbul,Türkiye,988c24c9,31.46.199.118,244,1,Web Sitesi,356.13,1
354f7ca8-05c9,2026-04-14 15:31:52,USR-0253,248.68,Steam,Eğlence,İstanbul,Türkiye,6db99102,154.236.50.40,887,0,API,206.24,0
ec466708-3982,2026-04-23 00:53:24,USR-0428,572.36,BIM,Market,Antalya,Türkiye,3a3c8a71,90.44.166.180,759,0,API,444.41,0
d17ececb-9a49,2026-04-09 17:24:04,USR-0189,271.09,CarrefourSA,Market,Ankara,Türkiye,9f871ce7,33.138.245.188,1261,0,Web Sitesi,492.77,0
d3c0d6c5-584e,2026-04-12 09:31:12,USR-0001,150.37,Migros,Market,Adana,Türkiye,bdd640fb,150.114.199.128,1528,0,Web Sitesi,100.1,0
1b13a85f-21a4,2026-04-11 07:54:00,USR-0460,113.91,MediaMarkt,Teknoloji,İzmir,Türkiye,c478f6f1,71.17.115.96,260,0,API,135.41,0
94d96516-897a,2026-04-21 09:54:51,USR-0217,379.16,N11,Alışveriş,Antalya,Türkiye,b227462c,210.232.206.138,50,0,API,475.73,0
e17ee03a-8a5d,2026-04-14 04:23:13,USR-0166,327.54,CarrefourSA,Market,Ankara,Türkiye,28c13091,50.70.55.208,1461,1,API,164.63,1
69e34120-e288,2026-05-05 08:16:17,USR-0076,378.66,Spotify,Eğlence,İstanbul,Türkiye,5f987c71,123.108.118.58,155,0,Hızlı QR,436.84,0
36c1c052-207c,2026-04-30 19:58:15,USR-0460,18.03,Petrol Ofisi,Yakıt,İzmir,Türkiye,c478f6f1,17.225.150.42,260,0,Web Sitesi,135.41,0
4fdcb645-44ec,2026-04-06 08:44:27,USR-0276,72.08,Turkish Airlines,Ulaşım,İstanbul,Türkiye,3e2b6091,16.193.159.116,463,0,Hızlı QR,91.87,0
d2242ae5-7035,2026-04-30 17:01:52,USR-0150,621.63,Teknosa,Teknoloji,Adana,Türkiye,b0e6a969,133.171.36.174,556,0,Web Sitesi,414.84,0
7d9e3bb2-0853,2026-05-03 07:13:37,USR-0384,159.26,Uber,Ulaşım,Bursa,Türkiye,7c16128d,40.92.59.212,1754,0,API,342.43,0
0ce3dcce-0b2a,2026-04-10 01:23:00,USR-0209,142.81,Petrol Ofisi,Yakıt,İzmir,Türkiye,9c7c7377,44.231.3.186,1471,0,Mobil Uygulama,247.94,0
a0157233-baf9,2026-04-24 23:23:43,USR-0455,214.47,PlayStation Store,Eğlence,İzmir,Türkiye,bec39a37,76.161.225.200,768,0,API,64.72,0
8a533a16-4752,2026-04-21 17:19:53,USR-0005,249.18,Migros,Market,İstanbul,Türkiye,17fc695a,123.127.18.29,457,0,Web Sitesi,63.41,0
0a00ab04-f359,2026-04-19 00:32:01,USR-0428,434.06,PlayStation Store,Eğlence,Antalya,Türkiye,3a3c8a71,9.224.84.200,759,0,Web Sitesi,444.41,0
69041328-871c,2026-04-16 18:27:12,USR-0295,79.41,Trendyol,Alışveriş,Bursa,Türkiye,7e8adee7,59.160.221.155,1987,0,Web Sitesi,203.32,0
027d8e84-db0e,2026-04-14 23:54:59,USR-0389,290.37,Samsung,Teknoloji,Antalya,Türkiye,1d0bc9bd,106.169.251.153,1302,0,Hızlı QR,80.79,0
afb29df9-7ddd,2026-04-15 13:40:34,USR-0211,611.31,Apple,Teknoloji,İzmir,Türkiye,ddc096d2,85.11.239.117,175,0,Hızlı QR,451.86,0
37c200e3-c2e8,2026-04-05 23:12:31,USR-0412,3631.85,Uber,Ulaşım,Antalya,Türkiye,a6eab79e,65.81.219.133,1709,1,Hızlı QR,182.85,1
3fa8a0e3-607c,2026-04-06 18:38:48,USR-0171,532.24,CarrefourSA,Market,Adana,Türkiye,39118497,166.115.241.30,1286,0,API,464.35,0
9cb84018-1c79,2026-04-27 21:45:54,USR-0205,356.43,N11,Alışveriş,Adana,Türkiye,17e8392a,69.194.64.229,931,0,Mobil Uygulama,437.67,0
cc5ec79b-67fc,2026-04-11 18:49:06,USR-0451,470.79,Steam,Eğlence,Adana,Türkiye,059dd55d,69.232.252.47,868,0,Web Sitesi,475.69,0
a0b5e6c3-bdcb,2026-04-24 13:25:40,USR-0456,233.49,N11,Alışveriş,Ankara,Türkiye,e726be23,107.194.245.4,1956,0,Hızlı QR,249.52,0
ef0ebfd3-3398,2026-04-12 15:15:38,USR-0359,4662.06,Getir Yemek,Gıda,Bursa,Türkiye,bc0a6a5d,30.182.239.193,1138,0,Web Sitesi,159.68,0
8ab1e605-0247,2026-05-05 21:14:02,USR-0437,89.35,BIM,Market,Bursa,Türkiye,9c07a751,165.99.176.171,1108,0,Mobil Uygulama,56.26,0
f371c77e-d7b7,2026-04-20 11:13:58,USR-0421,501.48,BP,Yakıt,Ankara,Türkiye,65c17795,91.55.106.213,290,0,API,356.38,0
3eb4a3ee-6375,2026-04-29 04:44:49,USR-0187,440.7,Uber,Ulaşım,Ankara,Türkiye,ebde34e7,145.191.198.108,470,0,Web Sitesi,352.76,0
e3ebebd7-1e65,2026-04-16 12:45:49,USR-0370,362.05,CarrefourSA,Market,Bursa,Türkiye,5230dfbd,79.162.234.36,1790,0,Web Sitesi,469.78,0
85fcfa18-189b,2026-04-27 12:42:54,USR-0448,239.9,Opet,Yakıt,Bursa,Türkiye,da743152,218.47.216.249,490,0,Mobil Uygulama,102.25,0
a550a4d1-8e27,2026-04-10 09:12:16,USR-0112,501.93,MediaMarkt,Teknoloji,İzmir,Türkiye,504867ba,48.149.183.35,428,0,API,470.62,0
92c5d3d7-c25c,2026-04-21 21:37:53,USR-0203,310.74,PlayStation Store,Eğlence,Antalya,Türkiye,a8aa7158,203.51.199.104,1867,0,Mobil Uygulama,242.03,0
a2cbc85c-3069,2026-04-13 04:19:48,USR-0401,261.06,Apple,Teknoloji,Antalya,Türkiye,d664d264,120.24.167.136,954,1,Mobil Uygulama,114.4,1
c33c518f-52ed,2026-04-09 05:10:49,USR-0154,96.19,Steam,Eğlence,Bursa,Türkiye,eededb07,118.155.32.168,1690,1,Web Sitesi,207.35,1
60040d0d-5257,2026-04-25 20:27:26,USR-0267,268.86,CarrefourSA,Market,İstanbul,Türkiye,770c7798,206.0.200.186,675,0,Hızlı QR,272.44,0
45f97eab-b43c,2026-04-19 15:38:18,USR-0223,215.39,BP,Yakıt,Bursa,Türkiye,d0a44432,221.210.120.241,806,0,Hızlı QR,268.54,0
18721154-0dbd,2026-04-27 07:59:36,USR-0167,106.02,Petrol Ofisi,Yakıt,Bursa,Türkiye,4459e2fd,208.131.85.127,1905,0,Web Sitesi,50.76,0
e906222b-8a00,2026-04-12 15:44:41,USR-0222,304.37,Teknosa,Teknoloji,Ankara,Türkiye,c1581092,73.189.196.179,568,0,API,269.7,0
725d71f1-836a,2026-04-12 13:59:22,USR-0090,500.56,Starbucks,Gıda,İstanbul,Türkiye,dd2467ac,146.126.190.251,1774,0,Hızlı QR,249.41,0
641df3f9-e403,2026-04-05 22:47:15,USR-0208,84.06,BiTaksi,Ulaşım,Antalya,Türkiye,0bd4a990,86.47.134.19,499,0,Hızlı QR,268.07,0
4317abe4-7f33,2026-04-30 04:56:37,USR-0238,64.89,Amazon,Alışveriş,Adana,Türkiye,c51155ff,136.179.75.6,73,0,Mobil Uygulama,68.12,0
5bc76084-e9a9,2026-04-28 14:13:48,USR-0237,406.62,Trendyol,Alışveriş,Ankara,Türkiye,d5385b0e,140.84.110.229,1609,0,Hızlı QR,342.56,0
ee38a9e9-f377,2026-04-25 21:00:18,USR-0420,402.32,Martı,Ulaşım,Adana,Türkiye,43d88870,119.69.92.96,1581,0,API,390.01,0
28d30ca3-1652,2026-04-06 17:44:29,USR-0493,241.89,MediaMarkt,Teknoloji,Bursa,Türkiye,b24cc64f,136.237.100.56,477,0,API,253.2,0
8c881f36-1b70,2026-05-02 16:12:13,USR-0495,107.27,Turkish Airlines,Ulaşım,Bursa,Türkiye,e2aa7a5d,90.203.137.99,204,0,Hızlı QR,237.2,0
a1ad0add-c94b,2026-04-09 06:22:48,USR-0192,246.07,Trendyol,Alışveriş,Adana,Türkiye,5380b904,193.177.32.144,828,0,Hızlı QR,222.79,0
ddc45dd4-aa62,2026-05-03 07:07:02,USR-0495,161.52,Petrol Ofisi,Yakıt,Bursa,Türkiye,e2aa7a5d,211.169.88.223,204,0,Mobil Uygulama,237.2,0
2c42b7f3-9a03,2026-04-07 10:24:51,USR-0496,23.05,BIM,Market,İzmir,Türkiye,d56ce8ea,116.59.102.162,1372,0,API,242.04,0
15d324dc-0dc4,2026-04-26 14:20:49,USR-0476,198.06,Apple,Teknoloji,Adana,Türkiye,65bcc272,79.129.228.60,928,0,API,78.6,0
07957c4a-162f,2026-05-01 06:04:47,USR-0272,184.36,BIM,Market,Ankara,Türkiye,edcb8cb6,75.63.255.26,1484,0,Mobil Uygulama,88.53,0
915b3aca-208d,2026-04-15 15:04:36,USR-0380,2145.94,Martı,Ulaşım,Bursa,Türkiye,9f64eeed,189.171.192.65,305,0,API,56.91,0
0784781d-2006,2026-04-09 05:26:54,USR-0304,404.23,Amazon,Alışveriş,Ankara,Türkiye,046a0df5,144.237.111.174,789,1,Hızlı QR,399.06,1
7f6d19a8-02f3,2026-05-01 17:42:26,USR-0356,447.37,Yemeksepeti,Gıda,Adana,Türkiye,670acc5c,189.237.95.124,1030,0,Mobil Uygulama,424.46,0
c59b7de8-d09d,2026-04-21 16:14:39,USR-0022,547.35,Samsung,Teknoloji,Ankara,Türkiye,fc377a4c,216.70.8.35,788,0,API,439.92,0
f87c318a-0bc6,2026-04-21 01:02:42,USR-0019,332.24,PlayStation Store,Eğlence,İzmir,Türkiye,e2acf72f,213.175.193.11,1452,0,Mobil Uygulama,309.81,0
fcd1c3b7-6b41,2026-04-12 21:37:31,USR-0040,544.42,Hepsiburada,Alışveriş,Bursa,Türkiye,beb79919,116.204.43.17,827,0,Mobil Uygulama,454.02,0
1b69000c-0670,2026-04-24 11:29:22,USR-0384,312.68,PlayStation Store,Eğlence,Bursa,Türkiye,7c16128d,149.78.44.66,1754,0,API,342.43,0
b81c14e5-7fcc,2026-04-17 09:07:45,USR-0251,563.83,Teknosa,Teknoloji,İzmir,Türkiye,e82c7d7b,182.143.3.178,1239,0,Web Sitesi,432.63,0
426cd241-261e,2026-04-20 21:37:57,USR-0204,282.74,BiTaksi,Ulaşım,Antalya,Türkiye,a9f25336,118.191.235.209,335,0,Mobil Uygulama,250.66,0
88e5e76e-68ea,2026-04-09 22:15:40,USR-0122,386.0,Turkish Airlines,Ulaşım,Antalya,Türkiye,515ea371,180.9.249.124,1262,0,API,366.59,0
64ecfbeb-2eea,2026-04-28 04:04:07,USR-0405,5.92,N11,Alışveriş,Antalya,Türkiye,6090d697,16.31.19.59,914,1,Web Sitesi,121.09,1
b41ea125-6b16,2026-04-30 14:57:09,USR-0251,461.33,PlayStation Store,Eğlence,İzmir,Türkiye,e82c7d7b,165.158.8.144,1239,0,Web Sitesi,432.63,0
21491f7c-db1d,2026-04-25 07:43:37,USR-0044,38.8,Burger King,Gıda,Adana,Türkiye,7e570ddf,124.78.109.48,1403,0,Hızlı QR,121.99,0
da3069f5-68a5,2026-04-27 08:21:29,USR-0039,104.41,Opet,Yakıt,İzmir,Türkiye,24933b83,6.40.16.97,1207,0,Mobil Uygulama,168.23,0
149ceebd-d472,2026-04-20 03:22:08,USR-0326,4.66,Opet,Yakıt,Bursa,Türkiye,40a26c60,131.216.129.188,91,1,API,86.2,1
69ac030e-0958,2026-04-15 23:27:11,USR-0291,192.39,N11,Alışveriş,İstanbul,Türkiye,ce68210c,15.187.228.239,1438,0,Mobil Uygulama,299.01,0
3c3c3182-2024,2026-04-20 12:33:21,USR-0101,396.0,Uber,Ulaşım,Ankara,Türkiye,c0e9ab30,49.102.103.95,1993,0,Mobil Uygulama,183.52,0
b9def348-4ea7,2026-04-16 01:31:43,USR-0187,485.89,A101,Market,Ankara,Türkiye,3270e4fa,56.55.196.38,470,0,Hızlı QR,352.76,0
269bded7-1c47,2026-05-02 11:34:14,USR-0263,387.07,Yemeksepeti,Gıda,İzmir,Türkiye,07f194f9,91.179.97.226,512,0,Web Sitesi,195.04,0
5b35300d-c04f,2026-04-18 03:58:49,USR-0374,245.06,Hepsiburada,Alışveriş,Bursa,Türkiye,0964fbbf,108.27.195.39,1671,0,Mobil Uygulama,367.35,0
f84b241f-0466,2026-05-03 19:12:02,USR-0481,490.94,Apple,Teknoloji,Adana,Türkiye,46c2f46e,161.104.53.65,134,0,Mobil Uygulama,483.81,0
9cca1eda-b5d3,2026-04-11 21:37:21,USR-0408,126.23,CarrefourSA,Market,İzmir,Türkiye,db23aa8c,22.66.17.17,628,0,Mobil Uygulama,255.58,0
2591855b-87fc,2026-05-02 10:25:36,USR-0082,24.05,A101,Market,İstanbul,Türkiye,080aadfb,16.20.167.220,892,0,Mobil Uygulama,93.62,0
565d6ed0-39b0,2026-04-26 17:20:03,USR-0280,205.86,Samsung,Teknoloji,Adana,Türkiye,8861fe18,146.102.103.73,730,0,Hızlı QR,297.67,0
ce691f9d-80b0,2026-04-30 04:31:51,USR-0389,204.75,BIM,Market,Antalya,Türkiye,1d0bc9bd,105.9.79.72,1302,1,API,80.79,1
cd26a22b-9631,2026-05-01 12:54:40,USR-0093,427.24,Petrol Ofisi,Yakıt,İstanbul,Türkiye,ccf3a171,33.124.24.18,1748,0,Hızlı QR,466.87,0
c62d7b34-ddbd,2026-04-25 13:30:31,USR-0409,606.56,BIM,Market,Ankara,Türkiye,517400f8,70.75.50.31,1757,0,Mobil Uygulama,499.72,0
1752db08-2e86,2026-04-10 18:51:45,USR-0010,451.88,Martı,Ulaşım,İstanbul,Türkiye,c241330b,109.239.231.15,336,0,Web Sitesi,391.46,0
476a4f1d-bfef,2026-04-20 23:48:59,USR-0277,591.67,Spotify,Eğlence,Bursa,Türkiye,4d3485c5,75.239.107.211,637,0,API,361.3,0
b54ec323-1e53,2026-04-17 21:24:19,USR-0400,10.43,Steam,Eğlence,Adana,Türkiye,00a81de9,51.230.177.74,1879,0,API,158.37,0
6c83a898-8723,2026-05-05 13:41:23,USR-0085,220.21,Netflix,Eğlence,Adana,Türkiye,b92da22b,79.87.135.239,834,0,Hızlı QR,94.29,0
bae0054d-b6a9,2026-04-30 00:08:12,USR-0137,571.41,Netflix,Eğlence,Adana,Türkiye,e0ccedc5,152.164.171.26,1127,0,Mobil Uygulama,456.77,0
29c491dd-33df,2026-04-08 11:04:20,USR-0200,191.67,Spotify,Eğlence,Adana,Türkiye,7118e364,76.231.190.10,1154,0,Mobil Uygulama,289.01,0
d3fc8621-8cfe,2026-04-10 23:50:48,USR-0150,515.55,N11,Alışveriş,Adana,Türkiye,b0e6a969,131.42.252.99,556,0,Mobil Uygulama,414.84,0
084d93a6-46a9,2026-04-09 18:53:29,USR-0341,288.29,N11,Alışveriş,İstanbul,Türkiye,3d67cde9,205.173.201.76,654,0,Mobil Uygulama,254.67,0
d033dd5e-798f,2026-04-20 08:27:04,USR-0074,30.49,Martı,Ulaşım,Ankara,Türkiye,b09b2a5c,70.216.17.187,1459,0,Mobil Uygulama,53.24,0
d298404d-96f6,2026-04-29 23:47:58,USR-0034,378.52,Turkish Airlines,Ulaşım,Ankara,Türkiye,ce177b4e,29.71.50.27,1171,0,Web Sitesi,460.91,0
e276db30-1ade,2026-04-08 02:35:08,USR-0280,225.76,Teknosa,Teknoloji,Adana,Türkiye,8861fe18,152.212.59.253,730,1,Mobil Uygulama,297.67,1
5ad2c420-f09d,2026-04-13 10:44:45,USR-0199,314.98,BIM,Market,Bursa,Türkiye,9b4e2c24,131.66.105.197,961,0,Hızlı QR,110.0,0
a5e441cd-94f3,2026-04-30 12:33:04,USR-0153,7743.39,Netflix,Eğlence,Bursa,Türkiye,0ab54bde,61.221.191.23,1682,1,API,150.1,1
ebd7fd91-5d5a,2026-05-01 07:50:28,USR-0199,110.07,BIM,Market,Bursa,Türkiye,9b4e2c24,71.181.243.34,961,0,Mobil Uygulama,110.0,0
5739d3a3-7003,2026-04-09 15:13:56,USR-0331,497.85,Spotify,Eğlence,Adana,Türkiye,2a67f030,129.114.213.25,1190,0,Hızlı QR,419.64,0
874ac31d-8ee0,2026-04-28 20:01:52,USR-0362,359.72,Teknosa,Teknoloji,Ankara,Türkiye,964db03f,156.100.155.127,575,0,Mobil Uygulama,438.81,0
2339df60-78bf,2026-05-01 06:19:47,USR-0287,240.57,Apple,Teknoloji,Antalya,Türkiye,a6846099,177.204.179.215,215,0,Web Sitesi,318.56,0
6a5e52e1-f20b,2026-04-16 21:35:40,USR-0238,176.31,PlayStation Store,Eğlence,Ankara,Türkiye,c51155ff,65.194.102.254,73,0,Hızlı QR,68.12,0
c7797848-1c6e,2026-05-02 17:12:39,USR-0128,187.22,Turkish Airlines,Ulaşım,İzmir,Türkiye,19985f15,137.229.111.226,1479,0,Web Sitesi,322.17,0
98813adc-ad45,2026-04-12 04:40:32,USR-0408,214.05,Spotify,Eğlence,İzmir,Türkiye,db23aa8c,220.75.88.27,628,0,Web Sitesi,255.58,0
1ee096ff-c65f,2026-04-18 02:16:30,USR-0363,206.35,Teknosa,Teknoloji,Bursa,Türkiye,c3c75611,15.195.60.4,1623,1,Hızlı QR,202.94,1
72896055-0a52,2026-04-22 08:15:33,USR-0102,321.77,BIM,Market,İstanbul,Türkiye,680ac07a,211.100.178.254,1120,0,Web Sitesi,310.63,0
8c0a268b-496b,2026-04-06 05:35:53,USR-0430,147.73,Apple,Teknoloji,Ankara,Türkiye,b4323070,87.114.14.60,1698,0,Mobil Uygulama,165.64,0
8020da65-f864,2026-04-22 23:27:49,USR-0044,161.57,Hepsiburada,Alışveriş,Adana,Türkiye,7e570ddf,74.220.162.86,1403,0,Hızlı QR,121.99,0
31b41e88-4b0c,2026-04-18 08:46:30,USR-0354,3303.4,Martı,Ulaşım,Ankara,Türkiye,ebd34616,162.40.196.240,1879,0,Mobil Uygulama,496.52,0
2fac4e8c-f6c9,2026-04-16 05:58:13,USR-0414,508.57,Migros,Market,Antalya,Türkiye,f72169bb,105.241.213.174,1603,1,Web Sitesi,439.28,1
fe49d6cd-ca12,2026-04-24 20:40:29,USR-0326,159.66,Teknosa,Teknoloji,Bursa,Türkiye,40a26c60,56.121.173.198,91,0,Mobil Uygulama,86.2,0
4273f09d-74b5,2026-05-02 16:00:02,USR-0309,232.9,Amazon,Alışveriş,Ankara,Türkiye,5a104129,62.55.221.197,551,0,API,331.48,0
aea74c2e-7146,2026-04-06 20:41:05,USR-0014,183.13,Starbucks,Gıda,İstanbul,Türkiye,5be6128e,132.62.37.234,714,0,Hızlı QR,211.54,0
3ef3d085-1e4f,2026-04-27 02:32:02,USR-0294,297.43,Shell,Yakıt,Bursa,Türkiye,ab0e664e,151.86.222.182,990,1,Web Sitesi,177.95,1
bc5d618f-0e0f,2026-04-12 18:57:30,USR-0277,450.77,CarrefourSA,Market,Bursa,Türkiye,4d3485c5,90.5.71.197,637,0,Hızlı QR,361.3,0
129c717f-636d,2026-04-20 08:53:29,USR-0060,308.14,A101,Market,İzmir,Türkiye,5fb8d16c,64.158.11.13,1713,0,API,445.42,0
faae7f71-0be2,2026-04-16 10:58:42,USR-0032,188.22,PlayStation Store,Eğlence,İstanbul,Türkiye,a6164c23,12.32.225.153,75,0,Hızlı QR,153.07,0
b3ebc460-363d,2026-04-13 11:51:21,USR-0432,243.86,Turkish Airlines,Ulaşım,Adana,Türkiye,0769165f,179.153.166.170,1657,0,Web Sitesi,441.68,0
230f6359-93f0,2026-05-02 00:30:49,USR-0122,371.29,Spotify,Eğlence,Antalya,Türkiye,42c18a62,50.189.206.184,1262,0,Web Sitesi,366.59,0
029db4a0-0609,2026-04-30 07:57:49,USR-0425,298.91,Turkish Airlines,Ulaşım,İzmir,Türkiye,bd143f78,36.198.38.252,1872,0,Hızlı QR,109.14,0
0bfe68af-3a87,2026-04-06 15:29:49,USR-0175,268.95,Netflix,Eğlence,Bursa,Türkiye,adf4e62d,109.228.143.139,1145,0,Hızlı QR,363.74,0
5d5ed747-b83d,2026-04-09 08:30:22,USR-0301,4.9,BP,Yakıt,İzmir,Türkiye,8cd00b4a,197.41.199.232,518,0,Web Sitesi,88.33,0
3b289bee-3ebc,2026-04-25 12:29:34,USR-0199,186.41,Steam,Eğlence,Bursa,Türkiye,9b4e2c24,149.30.162.181,961,0,Hızlı QR,110.0,0
17edceb8-1739,2026-04-17 04:33:21,USR-0435,221.62,MediaMarkt,Teknoloji,Adana,Türkiye,697c3923,65.23.197.220,823,1,Hızlı QR,375.9,1
e97e55d4-46b0,2026-04-11 15:31:31,USR-0295,140.04,N11,Alışveriş,Bursa,Türkiye,7e8adee7,24.78.115.189,1987,0,Hızlı QR,203.32,0
cef24e8a-d1fc,2026-04-13 10:36:22,USR-0180,238.76,Hepsiburada,Alışveriş,İzmir,Türkiye,587ef344,155.42.200.133,890,0,API,179.11,0
8d4363a2-3f2d,2026-04-11 19:56:19,USR-0086,139.26,Trendyol,Alışveriş,Adana,Türkiye,c3d1b0b7,211.142.174.75,1774,0,Hızlı QR,202.69,0
e7e4a92a-138c,2026-04-12 12:52:28,USR-0013,72.4,CarrefourSA,Market,İzmir,Türkiye,1a2a73ed,31.196.7.95,788,0,Mobil Uygulama,95.99,0
3bf5337a-224c,2026-04-21 21:23:11,USR-0271,5470.99,BIM,Market,Antalya,Türkiye,4fa03f26,159.219.37.23,1951,1,Web Sitesi,54.57,1
4274f88a-5cbe,2026-04-30 11:48:32,USR-0035,266.02,Burger King,Gıda,Adana,Türkiye,10f1bc81,104.186.214.54,1352,0,API,191.61,0
bbfe7e0e-3a22,2026-05-04 22:50:35,USR-0442,103.42,N11,Alışveriş,Bursa,Türkiye,771ad655,41.211.20.104,1820,0,API,61.26,0
c22515fe-6f64,2026-04-20 05:54:48,USR-0335,362.33,Getir Yemek,Gıda,Bursa,Türkiye,e893be3d,187.213.127.99,1017,1,Web Sitesi,335.65,1
77f3cc6c-766b,2026-04-19 11:54:37,USR-0473,281.07,Amazon,Alışveriş,Ankara,Türkiye,77e490c7,86.235.41.14,42,0,Mobil Uygulama,314.98,0
75eff2a9-06fe,2026-04-09 00:48:16,USR-0184,163.37,Spotify,Eğlence,Adana,Türkiye,6fa17735,103.218.250.65,183,0,API,126.36,0
43799d48-ce35,2026-04-11 20:11:57,USR-0277,348.93,BiTaksi,Ulaşım,Bursa,Türkiye,4d3485c5,191.97.196.32,637,0,Hızlı QR,361.3,0
